Id,AnlagenbetreiberId,AnlagenbetreiberMaStRNummer,AnlagenbetreiberName,BetriebsStatusId,BetriebsStatusName,DatumLetzteAktualisierung,EinheitMeldeDatum,EinheitName,InbetriebnahmeDatum,MaStRNummer,PersonenArtId,Typ,Ort,Plz,AnzahlSolarModule,Bruttoleistung,EnergietraegerName,Flurstueck,IsAnonymisiert,IsPilotwindanlage,LokationId,Nettonennleistung
3036352,1936253,ABR959778293322,,35,In Betrieb,2021-12-29,2020-05-08,,2020-04-30,SEE906711090371,518,1,Münster,48159,34,10.88,Solare Strahlungsenergie,,True,,2954281,10.0
3036718,1936530,ABR906283843078,,35,In Betrieb,2020-07-30,2020-05-08,,2020-03-03,SEE985014926556,518,1,Münster,48149,28,9.38,Solare Strahlungsenergie,,True,,2954698,6.0
3037454,1937129,ABR947030686968,,35,In Betrieb,2020-06-19,2020-05-08,,2020-03-24,SEE939695389100,518,1,Münster,48163,29,9.28,Solare Strahlungsenergie,,True,,2955351,9.28
3037544,1866034,ABR964791232203,,35,In Betrieb,2020-09-21,2020-05-08,,2020-04-28,SEE976198201027,518,1,Münster,48161,18,5.85,Solare Strahlungsenergie,,True,,2955464,5.5
3038026,1937562,ABR971203304366,,35,In Betrieb,2020-06-23,2020-05-08,,2020-04-24,SEE986051201385,518,1,Münster,48157,18,6.12,Solare Strahlungsenergie,,True,,2955927,4.6
3034996,1935187,ABR998569302669,,35,In Betrieb,2020-09-10,2020-05-07,,2020-06-23,SEE961721884488,518,1,Münster,48159,22,6.71,Solare Strahlungsenergie,,True,,2952958,4.6
3027764,1929815,ABR916332068369,,35,In Betrieb,2022-04-05,2020-05-06,,2010-09-30,SEE980313031260,518,1,Münster,48159,35,6.3,Solare Strahlungsenergie,,True,,2951435,5.6
3031445,1932533,ABR999953800976,,35,In Betrieb,2020-05-06,2020-05-06,,2010-04-07,SEE914012904488,518,1,Münster,48163,45,8.1,Solare Strahlungsenergie,,True,,2949638,7.1
3031816,1859173,ABR987703301057,,35,In Betrieb,2020-05-06,2020-05-06,,2020-04-07,SEE971375223083,518,1,Münster,48161,29,9.715,Solare Strahlungsenergie,,True,,2949885,9.715
3027345,1917740,ABR943722321773,,35,In Betrieb,2020-10-13,2020-05-05,,2020-04-01,SEE978583563123,517,1,Münster,48155,30,9.3,Solare Strahlungsenergie,,True,,2948440,8.5
3029030,1868871,ABR975517359845,,35,In Betrieb,2020-05-05,2020-05-05,,2010-03-22,SEE939399740009,518,1,Münster,48163,57,11.4,Solare Strahlungsenergie,,True,,2947320,10.0
3013806,1918569,ABR957194558865,,35,In Betrieb,2020-07-01,2020-05-04,,2020-04-28,SEE935155105174,518,1,Münster,48167,26,8.45,Solare Strahlungsenergie,,True,,2945109,7.0
3025802,1928199,ABR925020253543,,35,In Betrieb,2020-09-19,2020-05-04,,2012-11-29,SEE924361378090,518,1,Münster,48157,96,23.04,Solare Strahlungsenergie,,True,,2944157,22.0
3025885,1928288,ABR930223010800,,35,In Betrieb,2022-04-07,2020-05-04,,2007-12-21,SEE972620780108,518,1,Münster,48165,30,5.88,Solare Strahlungsenergie,,True,,2944167,5.5
3025907,1928199,ABR925020253543,,35,In Betrieb,2020-09-24,2020-05-04,,2016-10-18,SEE927647562244,518,1,Münster,48157,48,12.48,Solare Strahlungsenergie,,True,,2944157,12.0
3025973,1928288,ABR930223010800,,35,In Betrieb,2020-05-04,2020-05-04,,2008-12-29,SEE952174855569,518,1,Münster,48151,32,5.6,Solare Strahlungsenergie,,True,,2944248,5.5
3027088,1929330,ABR972001435542,,35,In Betrieb,2020-05-04,2020-05-04,,2011-08-05,SEE944576281282,518,1,Münster,48149,20,5.0,Solare Strahlungsenergie,,True,,2945340,5.0
3027556,1929670,ABR973867972912,,35,In Betrieb,2022-03-14,2020-05-04,,2007-02-13,SEE987208765804,518,1,Münster,48165,30,7.26,Solare Strahlungsenergie,,True,,2945752,6.7
3027653,5111256,ABR987319824766,,35,In Betrieb,2024-04-16,2020-05-04,,2020-07-16,SEE960203191922,518,1,Münster,48167,16,5.04,Solare Strahlungsenergie,,True,,2945836,4.6
3028008,1929990,ABR958340974881,,35,In Betrieb,2020-11-04,2020-05-04,,2020-04-27,SEE918434623576,518,1,Sendenhorst,48324,30,9.6,Solare Strahlungsenergie,,True,,2946166,8.6
3028076,1930037,ABR993566220282,,35,In Betrieb,2020-05-04,2020-05-04,,2011-06-16,SEE957444324400,518,1,Münster,48157,44,10.12,Solare Strahlungsenergie,,True,,2946249,10.0
3028228,1930170,ABR999238414126,,35,In Betrieb,2020-07-27,2020-05-04,,2020-03-19,SEE989469423639,518,1,Münster,48167,33,9.9,Solare Strahlungsenergie,,True,,2946375,9.9
2950173,1867712,ABR984855483495,,35,In Betrieb,2021-03-31,2020-05-03,,2015-05-29,SEE937566772938,518,1,Münster,48151,18,4.95,Solare Strahlungsenergie,,True,,2943443,4.95
3023536,1926466,ABR971660704778,,35,In Betrieb,2024-08-13,2020-05-03,,2009-07-03,SEE929470283938,518,1,Münster,48163,171,29.925,Solare Strahlungsenergie,,True,,2941978,29.925
3024711,1927362,ABR987960626986,,35,In Betrieb,2020-06-19,2020-05-03,,2020-04-15,SEE917298448950,518,1,Münster,48161,22,6.6,Solare Strahlungsenergie,,True,,2942962,6.0
3025016,1452216,ABR923753144480,,35,In Betrieb,2020-05-03,2020-05-03,,2011-08-03,SEE995091596467,517,1,Münster,48149,821,213.46,Solare Strahlungsenergie,,False,,2943223,198.0
3025089,1452216,ABR923753144480,,35,In Betrieb,2021-01-28,2020-05-03,,2011-06-10,SEE978572161057,517,1,Münster,48147,81,15.39,Solare Strahlungsenergie,,True,,2943269,15.0
3025117,1452216,ABR923753144480,,35,In Betrieb,2021-03-24,2020-05-03,,2018-12-31,SEE950311888012,517,1,Münster,48147,42,7.98,Solare Strahlungsenergie,,True,,2943269,7.98
3022338,1925499,ABR982478983248,,35,In Betrieb,2022-03-15,2020-05-02,,2005-04-18,SEE912533357943,518,1,Münster,48157,203,4.5,Solare Strahlungsenergie,,True,,2940759,4.5
2715356,1678682,ABR936698359963,,35,In Betrieb,2020-06-23,2020-05-01,,2020-04-23,SEE937785058363,518,1,Münster,48163,24,7.92,Solare Strahlungsenergie,,True,,2937510,7.0
3018583,1922218,ABR927173168972,,35,In Betrieb,2021-10-01,2020-05-01,,2013-12-18,SEE936050152959,518,1,Münster,48155,6,1.2,Solare Strahlungsenergie,,True,,2937260,1.2
3020619,1923899,ABR968102067690,,35,In Betrieb,2022-03-19,2020-05-01,,2006-07-20,SEE919045498102,518,1,Münster,48157,33,5.61,Solare Strahlungsenergie,,True,,2939151,5.0
3015871,1920180,ABR984270518437,,35,In Betrieb,2021-01-26,2020-04-30,,2020-07-16,SEE920672897046,517,1,Münster,48157,200,65.0,Solare Strahlungsenergie,,False,,2934685,60.0
3016209,1920442,ABR995260563894,,35,In Betrieb,2022-04-06,2020-04-30,,2009-12-28,SEE914751965641,518,1,Münster,48149,21,6.3,Solare Strahlungsenergie,,True,,2935148,5.75
3046998,1941204,ABR913549839621,,35,In Betrieb,2021-06-09,2020-04-30,,2012-03-06,SEE902556968028,518,1,Münster,48157,153,29.835,Solare Strahlungsenergie,,True,,2964220,29.835
3047031,1941204,ABR913549839621,,35,In Betrieb,2021-06-09,2020-04-30,,2009-08-19,SEE953351330749,518,1,Münster,48157,130,25.48,Solare Strahlungsenergie,,True,,2964220,19.8
3047219,1941204,ABR913549839621,,35,In Betrieb,2021-06-09,2020-04-30,,2006-06-30,SEE962275499319,518,1,Münster,48157,130,21.45,Solare Strahlungsenergie,,True,,2964220,20.0
3011836,1917046,ABR986334626065,,35,In Betrieb,2021-04-08,2020-04-29,,2014-02-26,SEE974087938184,518,1,Münster,48163,28,7.14,Solare Strahlungsenergie,,True,,2930825,7.0
3012715,1917693,ABR997365187456,,35,In Betrieb,2021-11-02,2020-04-29,,2013-12-11,SEE911627978576,518,1,Münster,48161,24,5.28,Solare Strahlungsenergie,,True,,2931647,4.6
3012933,1914863,ABR942015197491,,35,In Betrieb,2020-04-29,2020-04-29,,2020-04-28,SEE906314042470,518,1,Münster,48167,82,29.52,Solare Strahlungsenergie,,True,,2931862,29.52
3013536,1918381,ABR984215327087,,35,In Betrieb,2022-04-13,2020-04-29,,2006-05-02,SEE900763788125,518,1,Münster,48161,95,13.465,Solare Strahlungsenergie,,True,,2932413,13.465
3013650,1918381,ABR984215327087,,35,In Betrieb,2020-04-29,2020-04-29,,2009-07-15,SEE986694687829,518,1,Münster,48161,106,19.8,Solare Strahlungsenergie,,True,,2932491,14.8
3013715,1915964,ABR934557095663,,35,In Betrieb,2020-05-12,2020-04-29,,2020-04-20,SEE904760538271,518,1,Münster,48165,15,5.25,Solare Strahlungsenergie,,True,,2932528,5.0
2746103,1702778,ABR945370209496,,35,In Betrieb,2024-11-26,2020-04-28,,2018-10-08,SEE960747977662,518,1,Münster,48161,362,99.55,Solare Strahlungsenergie,,False,,2927316,90.0
3008942,1914727,ABR923623813027,,35,In Betrieb,2022-03-10,2020-04-28,,1995-07-07,SEE928747168688,517,1,Münster,48153,24,3.5,Solare Strahlungsenergie,,True,,2928070,3.5
3009941,1915585,ABR950783251017,,35,In Betrieb,2020-05-22,2020-04-28,,2020-03-17,SEE907495345718,518,1,Münster,48161,32,9.92,Solare Strahlungsenergie,,True,,2929012,6.0
3010006,1915619,ABR961270668546,,35,In Betrieb,2020-04-28,2020-04-28,,2015-03-02,SEE920825539953,518,1,Münster,48147,36,9.54,Solare Strahlungsenergie,,True,,2929172,6.87
3010397,1915900,ABR912267551495,,35,In Betrieb,2022-03-17,2020-04-28,,1996-11-29,SEE978403223817,518,1,Münster,48157,20,1.8,Solare Strahlungsenergie,,True,,2929569,1.4
3010590,1915900,ABR912267551495,,35,In Betrieb,2020-04-28,2020-04-28,,2008-10-01,SEE920717659318,518,1,Münster,48157,12,2.52,Solare Strahlungsenergie,,True,,2929569,2.1
3010778,1916201,ABR971143245910,,35,In Betrieb,2020-05-22,2020-04-28,,2009-12-28,SEE913880397132,518,1,Münster,48167,26,5.59,Solare Strahlungsenergie,,True,,2929826,5.0
3011103,1916477,ABR990203036121,,35,In Betrieb,2022-03-30,2020-04-28,,2011-12-22,SEE981985599782,518,1,Münster,48163,22,5.5,Solare Strahlungsenergie,,True,,2930090,5.0
2987632,1897672,ABR985659186155,,35,In Betrieb,2020-04-27,2020-04-27,,2009-12-16,SEE956022864932,518,1,Münster,48159,18,4.14,Solare Strahlungsenergie,,True,,2926596,4.14
3005743,1912437,ABR999348816414,,35,In Betrieb,2020-07-08,2020-04-27,,2020-04-24,SEE911899185818,518,1,Münster,48157,35,8.75,Solare Strahlungsenergie,,True,,2924930,7.0
3007448,1913728,ABR942225988216,,35,In Betrieb,2020-04-27,2020-04-27,,2008-11-14,SEE936308878631,518,1,Münster,48167,22,3.74,Solare Strahlungsenergie,,True,,2926543,3.0
3007628,1702778,ABR945370209496,,35,In Betrieb,2024-11-26,2020-04-27,,2004-11-24,SEE980271111530,518,1,Münster,48161,176,29.04,Solare Strahlungsenergie,,True,,2674322,23.5
3007661,1702778,ABR945370209496,,35,In Betrieb,2024-11-26,2020-04-27,,2006-05-03,SEE933798798821,518,1,Münster,48161,160,29.04,Solare Strahlungsenergie,,True,,2674322,24.2
3007677,1702778,ABR945370209496,,35,In Betrieb,2024-11-26,2020-04-27,,2008-08-22,SEE955751394802,518,1,Münster,48161,189,29.04,Solare Strahlungsenergie,,True,,2674322,27.0
3007716,1702778,ABR945370209496,,35,In Betrieb,2024-11-26,2020-04-27,,2012-10-30,SEE949009247507,518,1,Münster,48161,170,35.7,Solare Strahlungsenergie,,False,,2926786,32.0
2967936,2292939,ABR906675406720,,35,In Betrieb,2020-09-30,2020-04-26,,2008-10-24,SEE953778727153,518,1,Münster,48163,62,13.02,Solare Strahlungsenergie,,True,,2922413,10.8
2985371,2292939,ABR906675406720,,35,In Betrieb,2020-09-30,2020-04-26,,2010-09-24,SEE911600856426,518,1,Münster,48163,171,35.91,Solare Strahlungsenergie,,False,,2922474,33.0
3003075,1910153,ABR913502208662,,35,In Betrieb,2020-04-26,2020-04-26,,2008-01-30,SEE994914293224,518,1,Münster,48149,21,3.675,Solare Strahlungsenergie,,True,,2922311,3.675
3003454,1910557,ABR918833435435,,35,In Betrieb,2023-03-23,2020-04-26,,2020-04-22,SEE925296007079,517,1,Münster,48151,14,4.48,Solare Strahlungsenergie,,True,,2922492,4.0
3004018,1911007,ABR929150126333,,35,In Betrieb,2020-06-23,2020-04-26,,2020-03-17,SEE918203235689,517,1,Münster,48157,27,9.05,Solare Strahlungsenergie,,True,,2923045,6.0
3004039,1911011,ABR917573318213,,35,In Betrieb,2020-09-20,2020-04-26,,2010-06-29,SEE974759257780,518,1,Münster,48161,150,27.0,Solare Strahlungsenergie,,True,,2923152,25.0
3002337,1909539,ABR964612867478,,35,In Betrieb,2020-04-25,2020-04-25,,2013-02-22,SEE908415810705,518,1,Münster,48149,18,4.23,Solare Strahlungsenergie,,True,,2921531,4.0
3002429,1909610,ABR953080701216,,35,In Betrieb,2020-04-25,2020-04-25,,2011-09-01,SEE997647836188,518,1,Münster,48165,138,29.0,Solare Strahlungsenergie,,True,,2921597,15.0
3002783,1891080,ABR915033029419,,35,In Betrieb,2020-04-25,2020-04-25,,2005-06-01,SEE980343291825,518,1,Münster,48163,100,10.92,Solare Strahlungsenergie,,True,,2921923,10.78
3002795,1891080,ABR915033029419,,35,In Betrieb,2020-09-25,2020-04-25,,2008-12-22,SEE995648919725,518,1,Münster,48163,245,10.82,Solare Strahlungsenergie,,True,,2921923,9.6
3002802,1891080,ABR915033029419,,35,In Betrieb,2020-11-16,2020-04-25,,2015-07-31,SEE924830994431,518,1,Münster,48163,38,8.17,Solare Strahlungsenergie,,True,,2921923,7.5
2999853,1907449,ABR942786604273,,35,In Betrieb,2020-06-29,2020-04-24,,2020-05-06,SEE958946042182,518,1,Münster,48157,16,5.04,Solare Strahlungsenergie,,True,,2919169,4.6
3000991,1908357,ABR989012399275,,35,In Betrieb,2021-05-03,2020-04-24,,2014-01-30,SEE934480398800,518,1,Münster,48165,72,13.68,Solare Strahlungsenergie,,True,,2920313,12.0
3001095,1908476,ABR998579773954,,35,In Betrieb,2020-04-24,2020-04-24,,2009-12-22,SEE936142605714,518,1,Münster,48165,18,4.95,Solare Strahlungsenergie,,True,,2920389,4.95
2662625,1638823,ABR920982824534,,35,In Betrieb,2020-06-22,2020-04-23,,2020-04-23,SEE986913530318,518,1,Münster,48145,12,4.2,Solare Strahlungsenergie,,True,,2916454,4.2
2996779,1091887,ABR978830321339,,35,In Betrieb,2020-08-11,2020-04-23,,2020-04-24,SEE985621350799,518,1,Münster,48157,20,5.0,Solare Strahlungsenergie,,True,,1895784,4.6
2997288,1905419,ABR994798165549,,35,In Betrieb,2022-04-16,2020-04-23,,2010-09-28,SEE981666385673,518,1,Münster,48165,20,3.6,Solare Strahlungsenergie,,True,,2916876,3.6
2997892,1905973,ABR920288572528,,35,In Betrieb,2020-04-23,2020-04-23,,2018-05-24,SEE907125183604,518,1,Münster,48155,16,4.64,Solare Strahlungsenergie,,True,,2917346,4.2
2998183,1906108,ABR974158852067,,35,In Betrieb,2020-06-21,2020-04-23,,2020-03-20,SEE956831314567,518,1,Münster,48167,24,8.16,Solare Strahlungsenergie,,True,,2917671,6.0
2998450,1906401,ABR941629407460,,35,In Betrieb,2022-03-30,2020-04-23,,2005-07-29,SEE900098188515,518,1,Münster,48167,18,2.88,Solare Strahlungsenergie,,True,,2917956,2.5
2994627,1869351,ABR951361437977,,35,In Betrieb,2020-04-22,2020-04-22,,2011-06-22,SEE913338227523,518,1,Münster,48155,17,4.08,Solare Strahlungsenergie,,True,,2914324,4.0
2959053,1874694,ABR916435747550,,35,In Betrieb,2020-08-26,2020-04-21,,2010-09-03,SEE978454323993,518,1,Münster,48155,120,24.0,Solare Strahlungsenergie,,True,,2910169,22.5
2990405,1899954,ABR986689858272,,35,In Betrieb,2022-04-05,2020-04-21,,2010-12-29,SEE991485952093,518,1,Münster,48161,18,4.14,Solare Strahlungsenergie,,True,,2910126,3.3
2990483,1874694,ABR916435747550,,35,In Betrieb,2022-03-10,2020-04-21,,2010-09-28,SEE970271860019,518,1,Münster,48153,34,6.8,Solare Strahlungsenergie,,True,,2910183,6.6
2992033,1901310,ABR908552775325,,35,In Betrieb,2020-04-21,2020-04-21,,2011-10-25,SEE919838477437,518,1,Münster,48145,40,7.4,Solare Strahlungsenergie,,True,,2911835,7.4
2978032,1889993,ABR927292155044,,35,In Betrieb,2020-04-20,2020-04-20,,2020-01-17,SEE992802380056,518,1,Münster,48159,95,29.45,Solare Strahlungsenergie,,True,,2908766,29.45
2987559,1897600,ABR918245872668,,35,In Betrieb,2020-04-20,2020-04-20,,2016-11-14,SEE927030574717,518,1,Münster,48167,22,5.72,Solare Strahlungsenergie,,True,,2907446,4.0
2988200,1835031,ABR914005640096,,35,In Betrieb,2020-04-20,2020-04-20,,2012-06-21,SEE928674593348,518,1,Münster,48157,105,20.475,Solare Strahlungsenergie,,True,,2908126,20.0
2988752,1898393,ABR919258484732,,35,In Betrieb,2020-09-28,2020-04-20,,2010-12-08,SEE922337489184,517,1,Münster,48165,106,20.14,Solare Strahlungsenergie,,True,,2908631,20.0
2988939,1898794,ABR918245486957,,35,In Betrieb,2020-04-20,2020-04-20,,1997-08-07,SEE979714857876,517,1,Münster,48143,56,5.0,Solare Strahlungsenergie,,True,,2908734,5.0
